time,vehicle_id,x,y,speed,angle
91.7,10,298.4,317.05,2.46,180.0
91.8,11,301.6,515.61,13.89,0.0
91.8,12,294.49,307.34,3.97,188.34
91.8,13,305.48,292.6,3.97,7.92
91.8,14,304.8,349.22,14.14,0.0
91.8,15,352.98,304.8,12.91,270.0
91.8,16,304.8,191.68,13.65,0.0
91.8,17,298.4,471.52,15.67,180.0
91.8,18,295.2,546.77,12.11,180.0
91.8,19,304.8,9.0,4.02,0.0
91.8,5,298.88,307.05,4.49,174.48
91.8,7,301.11,293.04,4.56,354.34
91.8,10,298.4,316.79,2.63,180.0
91.9,11,301.6,516.99,13.83,0.0
91.9,12,294.27,306.98,4.21,190.95
91.9,13,305.7,292.96,4.23,10.54
91.9,14,304.8,350.65,14.3,0.0
91.9,15,351.7,304.8,12.88,270.0
91.9,16,304.8,193.05,13.67,0.0
91.9,17,298.4,469.96,15.58,180.0
91.9,18,295.2,545.57,12.07,180.0
91.9,19,304.8,9.43,4.28,0.0
91.9,5,298.95,306.58,4.75,173.71
91.9,7,301.04,293.52,4.82,353.55
91.9,10,298.4,316.5,2.86,180.0
92.0,11,301.6,518.38,13.84,0.0
92.0,12,294.04,306.6,4.46,193.73
92.0,13,305.93,293.35,4.48,13.33
92.0,14,304.8,352.1,14.46,0.0
92.0,15,350.41,304.8,12.87,270.0
92.0,16,304.8,194.42,13.72,0.0
92.0,17,298.4,468.41,15.55,180.0
92.0,18,295.2,544.36,12.1,180.0
92.0,19,304.8,9.88,4.51,0.0
92.0,5,299.02,306.08,5.01,172.89
92.0,7,300.97,294.02,5.08,352.73
92.0,10,298.4,316.19,3.08,180.0
92.1,11,301.6,519.76,13.85,0.0
92.1,12,293.79,306.2,4.71,196.72
92.1,13,306.17,293.75,4.73,16.29
92.1,14,304.8,353.56,14.6,0.0
92.1,15,349.11,304.8,12.95,270.0
92.1,16,304.8,195.8,13.73,0.0
92.1,17,298.4,466.84,15.63,180.0
92.1,18,295.2,543.15,12.06,180.0
92.1,19,304.8,10.34,4.66,0.0
92.1,5,299.09,305.56,5.27,172.03
92.1,7,300.89,294.55,5.34,351.86
92.1,10,298.4,315.87,3.23,180.0
92.2,11,301.6,521.15,13.87,0.0
92.2,12,293.37,305.94,4.91,202.34
92.2,13,306.57,294.02,4.91,21.62
92.2,14,304.8,355.04,14.86,0.0
92.2,15,347.82,304.8,12.91,270.0
92.2,16,304.8,197.17,13.7,0.0
92.2,17,298.4,465.29,15.55,180.0
92.2,18,295.2,541.93,12.16,180.0
92.2,19,304.8,10.83,4.85,0.0
92.2,5,299.22,305.04,5.42,171.29
92.2,7,300.72,295.06,5.51,350.78
92.2,10,298.4,315.52,3.49,180.0
92.3,11,301.6,522.54,13.9,0.0
92.3,12,292.94,305.68,5.06,207.51
92.3,13,307.01,294.29,5.08,26.86
92.3,14,304.8,356.54,15.0,0.0
92.3,15,346.53,304.8,12.9,270.0
92.3,16,304.8,198.53,13.64,0.0
92.3,17,298.4,463.73,15.55,180.0
92.3,18,295.2,540.72,12.12,180.0
92.3,19,304.8,11.34,5.09,0.0
92.3,5,299.5,304.56,5.59,168.78
92.3,7,300.43,295.55,5.73,348.19
92.3,10,298.4,315.15,3.74,180.0
92.4,11,301.6,523.92,13.79,0.0
92.4,12,292.49,305.41,5.28,213.0
92.4,13,307.46,294.55,5.23,32.31
92.4,14,304.8,358.06,15.18,0.0
92.4,15,345.23,304.8,12.98,270.0
92.4,16,304.8,199.9,13.71,0.0
92.4,17,298.4,462.18,15.54,180.0
92.4,18,295.2,539.51,12.12,180.0
92.4,19,304.8,11.87,5.27,0.0
92.4,5,299.8,304.06,5.82,166.13
92.4,7,300.12,296.06,5.93,345.48
92.4,10,298.4,314.75,3.93,180.0
92.5,11,301.6,525.3,13.82,0.0
92.5,12,292.01,305.14,5.46,218.85
92.5,13,307.9,294.82,5.2,37.73
92.5,14,304.8,359.6,15.35,0.0
92.5,15,343.94,304.8,12.97,270.0
92.5,16,304.8,201.27,13.64,0.0
92.5,17,298.4,460.62,15.58,180.0
92.5,18,295.2,538.3,12.08,180.0
92.5,19,304.8,12.41,5.44,0.0
92.5,5,300.12,303.54,6.05,163.34
92.5,7,299.81,296.59,6.15,342.65
92.5,10,298.4,314.35,4.07,180.0
92.6,11,301.6,526.69,13.88,0.0
92.6,12,291.45,305.06,5.7,227.18
92.6,13,308.41,294.92,5.2,45.08
92.6,14,304.8,361.15,15.57,0.0
92.6,15,342.65,304.8,12.92,270.0
92.6,16,304.8,202.64,13.7,0.0
92.6,17,298.4,459.06,15.58,180.0
92.6,18,295.2,537.09,12.12,180.0
92.6,19,304.8,12.98,5.67,0.0
92.6,5,300.44,303.01,6.23,160.47
92.6,7,299.48,297.13,6.29,339.74
92.6,10,298.4,313.92,4.24,180.0
92.7,11,301.6,528.08,13.89,0.0
92.7,12,290.87,304.98,5.87,234.58
92.7,13,308.92,294.99,5.19,52.37
92.7,14,304.8,362.73,15.76,0.0
92.7,15,341.35,304.8,12.99,270.0
92.7,16,304.8,204.0,13.65,0.0
92.7,17,298.4,457.51,15.56,180.0
92.7,18,295.2,535.88,12.1,180.0
92.7,19,304.8,13.56,5.8,0.0
92.7,5,300.77,302.45,6.45,157.48
92.7,7,299.15,297.69,6.53,336.73
92.7,10,298.4,313.48,4.46,180.0
92.8,11,301.6,529.46,13.87,0.0
92.8,12,290.27,304.9,6.04,240.89
92.8,13,309.45,295.06,5.27,57.87
92.8,14,304.8,364.33,15.98,0.0
92.8,15,340.05,304.8,12.92,270.0
92.8,16,304.8,205.37,13.7,0.0
92.8,17,298.4,455.94,15.65,180.0
92.8,18,295.2,534.67,12.13,180.0
92.8,19,304.8,14.16,5.99,0.0
92.8,5,301.11,301.88,6.65,154.43
92.8,7,298.8,298.27,6.76,333.62
92.8,10,298.4,313.01,4.61,180.0
92.9,11,301.6,530.84,13.78,0.0
92.9,12,289.64,304.81,6.3,247.35
92.9,13,309.96,295.14,5.22,63.3
92.9,14,304.8,365.94,16.15,0.0
92.9,15,338.76,304.8,12.96,270.0
92.9,16,304.8,206.74,13.68,0.0
92.9,17,298.4,454.39,15.56,180.0
92.9,18,295.2,533.46,12.1,180.0
92.9,19,304.8,14.77,6.16,0.0
92.9,5,301.51,301.33,6.9,150.61
92.9,7,298.34,298.76,6.96,328.8
92.9,10,298.4,312.53,4.81,180.0
93.0,11,301.6,532.22,13.81,0.0
93.0,12,289.0,304.8,6.47,254.09
93.0,13,310.48,295.2,5.25,68.77
93.0,14,304.8,367.55,16.11,0.0
93.0,15,337.46,304.8,12.95,270.0
93.0,16,304.8,208.11,13.74,0.0
93.0,17,298.4,452.82,15.61,180.0
93.0,18,295.2,532.25,12.07,180.0
93.0,19,304.8,15.41,6.38,0.0
93.0,5,302.12,300.97,7.11,144.44
93.0,7,297.73,299.12,7.1,323.42
93.0,10,298.4,312.03,5.05,180.0
93.1,11,301.6,533.61,13.83,0.0
93.1,12,288.33,304.8,6.67,258.26
93.1,13,311.03,295.2,5.51,74.29
93.1,14,304.8,369.16,16.06,0.0
93.1,15,336.17,304.8,12.96,270.0
93.1,16,304.8,209.49,13.72,0.0
93.1,17,298.4,451.27,15.57,180.0
93.1,18,295.2,531.04,12.08,180.0
93.1,19,304.8,16.07,6.64,0.0
93.1,5,302.75,300.59,7.36,140.29
93.1,7,297.1,299.5,7.25,319.32
93.1,10,298.4,311.5,5.25,180.0
93.2,11,301.6,534.99,13.85,0.0
93.2,12,287.64,304.8,6.92,262.55
93.2,13,311.61,295.2,5.71,77.87
93.2,14,304.8,370.77,16.1,0.0
93.2,15,334.87,304.8,12.99,270.0
93.2,16,304.8,210.85,13.67,0.0
93.2,17,298.4,449.71,15.61,180.0
93.2,18,295.2,529.82,12.17,180.0
93.2,19,304.8,16.76,6.87,0.0
93.2,5,303.4,300.2,7.57,135.97
93.2,7,296.46,299.88,7.5,315.03
93.2,10,298.4,310.96,5.48,180.0
93.3,11,301.6,536.37,13.78,0.0
93.3,12,286.93,304.8,7.06,266.21
93.3,13,312.2,295.2,5.91,81.53
93.3,14,304.8,372.38,16.08,0.0
93.3,15,333.57,304.8,12.96,270.0
93.3,16,304.8,212.23,13.74,0.0
93.3,17,298.4,448.14,15.65,180.0
93.3,18,295.2,528.62,12.07,180.0
93.3,19,304.8,17.46,7.01,0.0
93.3,5,304.07,299.8,7.79,131.51
93.3,7,295.8,300.28,7.7,310.63
93.3,10,298.4,310.38,5.73,179.97
93.4,11,301.6,537.76,13.9,0.0
93.4,12,286.21,304.8,7.2,267.38
93.4,13,312.8,295.2,6.04,85.22
93.4,14,304.8,373.98,16.04,0.0
93.4,15,332.28,304.8,12.94,270.0
93.4,16,304.8,213.6,13.69,0.0
93.4,17,298.4,446.58,15.61,180.0
93.4,18,295.2,527.4,12.13,180.0
93.4,19,304.8,18.18,7.24,0.0
93.4,5,304.75,299.39,7.95,127.0
93.4,7,295.12,300.69,7.89,306.17
93.4,10,298.49,309.79,5.95,179.0
93.5,11,301.6,539.15,13.89,0.0
93.5,12,285.47,304.8,7.45,268.59
93.5,13,313.43,295.2,6.25,86.79
93.5,14,304.8,375.59,16.14,0.0
93.5,15,330.98,304.8,12.99,270.0
93.5,16,304.8,214.97,13.72,0.0
93.5,17,298.4,445.02,15.62,180.0
93.5,18,295.2,526.19,12.1,180.0
93.5,19,304.8,18.93,7.44,0.0
93.5,5,305.49,299.1,8.13,120.94
93.5,7,294.36,300.92,8.09,299.51
93.5,10,298.57,309.18,6.21,177.99
93.6,11,301.6,540.53,13.81,0.0
93.6,12,284.71,304.8,7.61,269.83
93.6,13,314.07,295.2,6.46,87.84
93.6,14,304.8,377.2,16.06,0.0
93.6,15,329.68,304.8,12.96,270.0
93.6,16,304.8,216.34,13.75,0.0
93.6,17,298.4,443.46,15.59,180.0
93.6,18,295.2,524.98,12.13,180.0
93.6,19,304.8,19.69,7.59,0.0
93.6,5,306.32,298.98,8.38,115.61
93.6,7,293.55,301.04,8.28,295.0
93.6,10,298.67,308.54,6.47,176.94
93.7,11,301.6,541.91,13.8,0.0
93.7,12,283.93,304.8,7.79,270.0
93.7,13,314.74,295.2,6.64,88.92
93.7,14,304.8,378.81,16.15,0.0
93.7,15,328.43,304.8,12.51,270.0
93.7,16,304.8,217.71,13.72,0.0
93.7,17,298.4,441.89,15.66,180.0
93.7,18,295.2,523.78,12.05,180.0
93.7,19,304.8,20.47,7.8,0.0
93.7,5,307.17,298.86,8.58,111.66
93.7,7,292.71,301.16,8.42,291.12
93.7,10,298.76,307.87,6.73,175.84
93.8,11,301.6,543.29,13.8,0.0
93.8,12,283.12,304.8,8.03,270.0
93.8,13,315.42,295.2,6.89,90.0
93.8,14,304.8,380.42,16.03,0.0
93.8,15,327.22,304.8,12.15,270.0
93.8,16,304.8,219.08,13.69,0.0
93.8,17,298.4,440.33,15.63,180.0
93.8,18,295.2,522.57,12.09,180.0
93.8,19,304.8,21.27,8.06,0.0
93.8,5,308.02,298.74,8.53,107.71
93.8,7,291.86,301.28,8.63,287.13
93.8,10,298.86,307.18,6.99,174.7
93.9,11,301.6,544.68,13.87,0.0
93.9,12,282.3,304.8,8.28,270.0
93.9,13,316.13,295.2,7.02,90.0
93.9,14,304.8,382.03,16.13,0.0
93.9,15,326.05,304.8,11.7,270.0
93.9,16,304.8,220.45,13.69,0.0
93.9,17,298.4,438.77,15.6,180.0
93.9,18,295.2,521.35,12.15,180.0
93.9,19,304.8,22.09,8.21,0.0
93.9,5,308.87,298.62,8.6,103.75
93.9,7,290.99,301.4,8.8,283.08
93.9,10,298.96,306.46,7.25,173.52
94.0,11,301.6,546.06,13.86,0.0
94.0,12,281.45,304.8,8.46,270.0
94.0,13,316.85,295.2,7.23,90.0
94.0,14,304.8,383.64,16.08,0.0
94.0,15,324.92,304.8,11.25,270.0
94.0,16,304.8,221.82,13.7,0.0
94.0,17,298.4,437.21,15.6,180.0
94.0,18,295.2,520.14,12.09,180.0
94.0,19,304.8,22.93,8.4,0.0
94.0,5,309.71,298.5,8.52,99.88
94.0,7,290.1,301.53,8.98,279.02
94.0,10,299.07,305.72,7.51,172.3
